Species	TF_ID	Gene_ID_v0.4	Gene_ID	symbol
Triticum_aestivum	Traes_4BL_EFEC50B26.2	Traes_4BL_EFEC50B26	TraesCS4B01G165900	NA
Triticum_aestivum	Traes_4BL_F0B0E6B0A.2	Traes_4BL_F0B0E6B0A	TraesCS4B01G476100LC	NA
Triticum_aestivum	Traes_4BL_F1801E768.1	Traes_4BL_F1801E768	TraesCS4B01G396900	NA
Triticum_aestivum	Traes_4BL_F1BECD544.1	Traes_4BL_F1BECD544	TraesCS4B01G384700	NA
Triticum_aestivum	Traes_4BL_F34EBD618.1	Traes_4BL_F34EBD618	TraesCS4B01G175100	NA
Triticum_aestivum	Traes_4BL_F3AB558D4.1	Traes_4BL_F3AB558D4	TraesCS4B01G239700	NA
Triticum_aestivum	Traes_4BL_F6C3B5069.1	Traes_4BL_F6C3B5069	TraesCS4B01G383300	NA
Triticum_aestivum	Traes_4BL_F71DE14F7.1	Traes_4BL_F71DE14F7	TraesCS4B01G316100	NA
Triticum_aestivum	Traes_4BL_F7A02A7FD.1	Traes_4BL_F7A02A7FD	TraesCS4B01G268800	NA
Triticum_aestivum	Traes_4BL_FD0D3B74A.3	Traes_4BL_FD0D3B74A	TraesCS4B01G276900	NA
Triticum_aestivum	Traes_4BS_05D2F0613.2	Traes_4BS_05D2F0613	TraesCS4B01G061800	NA
Triticum_aestivum	Traes_4BS_071700C53.1	Traes_4BS_071700C53	TraesCS4B01G186600LC	NA
Triticum_aestivum	Traes_4BS_08B2BB48F.1	Traes_4BS_08B2BB48F	TraesCS4B01G108000	NA
Triticum_aestivum	Traes_4BS_1281828D6.2	Traes_4BS_1281828D6	TraesCS4B01G044100	NA
Triticum_aestivum	Traes_4BS_1751C4BBF.2	Traes_4BS_1751C4BBF	TraesCS7B01G292500	NA
Triticum_aestivum	Traes_4BS_179F7B2E1.1	Traes_4BS_179F7B2E1	TraesCS4B01G008300	NA
Triticum_aestivum	Traes_4BS_2EA81743E1.2	Traes_4BS_2EA81743E1	TraesCS4B01G141300	NA
Triticum_aestivum	Traes_4BS_2EE4988CD.1	Traes_4BS_2EE4988CD	TraesCS4B01G043100	NA
Triticum_aestivum	Traes_4BS_344A932261.3	Traes_4BS_344A932261	TraesCS4B01G141400	NA
Triticum_aestivum	Traes_4BS_34AF89ACE.1	Traes_4BS_34AF89ACE	TraesCS4B01G056600	NA
Triticum_aestivum	Traes_4BS_373BDBA94.1	Traes_4BS_373BDBA94	TraesCS4B01G072400	NA
Triticum_aestivum	Traes_4BS_3BCDF0612.1	Traes_4BS_3BCDF0612	TraesCS4B01G078800	NA
Triticum_aestivum	Traes_4BS_3F0358CB1.1	Traes_4BS_3F0358CB1	TraesCS5B01G799000LC	NA
Triticum_aestivum	Traes_4BS_43C44F47B.1	Traes_4BS_43C44F47B	TraesCS4B01G085200	NA
Triticum_aestivum	Traes_4BS_4B1025766.1	Traes_4BS_4B1025766	TraesCS4B01G081500	NA
Triticum_aestivum	Traes_4BS_5D9291539.1	Traes_4BS_5D9291539	TraesCS4B01G001200	NA
Triticum_aestivum	Traes_4BS_6A0B5C129.1	Traes_4BS_6A0B5C129	TraesCS4B01G093700	NA
Triticum_aestivum	Traes_4BS_6AFF9C78A.2	Traes_4BS_6AFF9C78A	TraesCS4B01G114800	NA
Triticum_aestivum	Traes_4BS_7322F0DC2.4	Traes_4BS_7322F0DC2	TraesCS4B01G089700	NA
Triticum_aestivum	Traes_4BS_7579785B4.1	Traes_4BS_7579785B4	TraesCS4B01G050800	NA
Triticum_aestivum	Traes_4BS_8439AC445.2	Traes_4BS_8439AC445	TraesCS4A01G198100	NA
Triticum_aestivum	Traes_4BS_85666ADAF.1	Traes_4BS_85666ADAF	TraesCS4B01G112700	NA
Triticum_aestivum	Traes_4BS_929E7B27B.2	Traes_4BS_929E7B27B	TraesCS4B01G028500	NA
Triticum_aestivum	Traes_4BS_96AE357C6.1	Traes_4BS_96AE357C6	TraesCS4B01G159600	NA
Triticum_aestivum	Traes_4BS_9928BD91A.1	Traes_4BS_9928BD91A	TraesCS4B01G098200	NA
Triticum_aestivum	Traes_4BS_9B385BB1C.2	Traes_4BS_9B385BB1C	TraesCS4B01G059000	NA
Triticum_aestivum	Traes_4BS_9BFCC52AD.1	Traes_4BS_9BFCC52AD	TraesCS4B01G080700	NA
Triticum_aestivum	Traes_4BS_A05D3DC53.1	Traes_4BS_A05D3DC53	TraesCS4B01G124000	NA
Triticum_aestivum	Traes_4BS_A6D9EB0E5.1	Traes_4BS_A6D9EB0E5	TraesCS4B01G121500	NA
Triticum_aestivum	Traes_4BS_A79538646.4	Traes_4BS_A79538646	TraesCS4B01G141500	NA
Triticum_aestivum	Traes_4BS_ACD70539F.1	Traes_4BS_ACD70539F	TraesCS4B01G065300	NA
Triticum_aestivum	Traes_4BS_B43A99154.1	Traes_4BS_B43A99154	TraesCS4B01G316100	NA
Triticum_aestivum	Traes_4BS_B7A8F8CD8.1	Traes_4BS_B7A8F8CD8	TraesCS4B01G135000	NA
Triticum_aestivum	Traes_4BS_B7B7EFF37.1	Traes_4BS_B7B7EFF37	TraesCS4B01G041500LC	NA
Triticum_aestivum	Traes_4BS_BA032E4A1.1	Traes_4BS_BA032E4A1	TraesCS4B01G019200	NA
Triticum_aestivum	Traes_4BS_C1F4F41E9.2	Traes_4BS_C1F4F41E9	TraesCS4B01G079900	NA
Triticum_aestivum	Traes_4BS_CB673DE9E.1	Traes_4BS_CB673DE9E	TraesCS4B01G287900	NA
Triticum_aestivum	Traes_4BS_CE839571B.2	Traes_4BS_CE839571B	TraesCS4B01G069500	NA
Triticum_aestivum	Traes_4BS_DC076554D.1	Traes_4BS_DC076554D	TraesCS4B01G042700	NA
Triticum_aestivum	Traes_4BS_DCA6E2BE0.2	Traes_4BS_DCA6E2BE0	TraesCS4B01G054000	NA
Triticum_aestivum	Traes_4BS_E01AAE6DE.1	Traes_4BS_E01AAE6DE	TraesCS4B01G125400	NA
Triticum_aestivum	Traes_4BS_E9E0C550B.1	Traes_4BS_E9E0C550B	TraesCS4B01G016200	NA
Triticum_aestivum	Traes_4BS_EC11C40EC.1	Traes_4BS_EC11C40EC	-	NA
Triticum_aestivum	Traes_4BS_ED206A2BB.1	Traes_4BS_ED206A2BB	TraesCS4B01G113400	NA
Triticum_aestivum	Traes_4DL_0075CCAD9.1	Traes_4DL_0075CCAD9	TraesCS4D01G328900	NA
Triticum_aestivum	Traes_4DL_05F87867C.1	Traes_4DL_05F87867C	TraesCS4D01G312700	NA
Triticum_aestivum	Traes_4DL_0A32CD500.1	Traes_4DL_0A32CD500	TraesCS4D01G286800	NA
Triticum_aestivum	Traes_4DL_19DC0CA31.1	Traes_4DL_19DC0CA31	TraesCS4D01G171700	NA
Triticum_aestivum	Traes_4DL_1C0F38900.1	Traes_4DL_1C0F38900	TraesCS4D01G329100	NA
Triticum_aestivum	Traes_4DL_21C202E37.1	Traes_4DL_21C202E37	TraesCS4D01G163600	NA
Triticum_aestivum	Traes_4DL_25E90F954.1	Traes_4DL_25E90F954	TraesCS4D01G216200	NA
Triticum_aestivum	Traes_4DL_29A136781.2	Traes_4DL_29A136781	TraesCS4D01G237100	NA
Triticum_aestivum	Traes_4DL_3140A8240.1	Traes_4DL_3140A8240	TraesCS4D01G178400	NA
Triticum_aestivum	Traes_4DL_43D63ABE3.1	Traes_4DL_43D63ABE3	TraesCS4D01G312800	NA
Triticum_aestivum	Traes_4DL_54E14ABCB.2	Traes_4DL_54E14ABCB	TraesCS4D01G316800	NA
Triticum_aestivum	Traes_4DL_55503B3CD.1	Traes_4DL_55503B3CD	TraesCSU01G138900	NA
Triticum_aestivum	Traes_4DL_5851FBD0C.1	Traes_4DL_5851FBD0C	TraesCS4D01G329000	NA
Triticum_aestivum	Traes_4DL_5B3B57371.1	Traes_4DL_5B3B57371	TraesCS4D01G216200	NA
Triticum_aestivum	Traes_4DL_61AE80723.1	Traes_4DL_61AE80723	TraesCS4D01G257100	NA
Triticum_aestivum	Traes_4DL_631616695.2	Traes_4DL_631616695	TraesCS4D01G245300	NA
Triticum_aestivum	Traes_4DL_64E445D4A.1	Traes_4DL_64E445D4A	TraesCSU01G029700	NA
Triticum_aestivum	Traes_4DL_66D0047A7.1	Traes_4DL_66D0047A7	TraesCS4D01G276500	NA
Triticum_aestivum	Traes_4DL_68FD80D58.2	Traes_4DL_68FD80D58	TraesCS4D01G242000	NA
Triticum_aestivum	Traes_4DL_73DC40D7B.1	Traes_4DL_73DC40D7B	TraesCS4D01G180200	NA
Triticum_aestivum	Traes_4DL_7BD3165FB.1	Traes_4DL_7BD3165FB	TraesCS4D01G217700	NA
Triticum_aestivum	Traes_4DL_7CB8EC5A8.1	Traes_4DL_7CB8EC5A8	TraesCS4D01G325700	NA
Triticum_aestivum	Traes_4DL_7E6EA625C.1	Traes_4DL_7E6EA625C	TraesCS4D01G456600LC	NA
Triticum_aestivum	Traes_4DL_8156B39DF.1	Traes_4DL_8156B39DF	TraesCS4D01G289600	NA
Triticum_aestivum	Traes_4DL_879C8557D.1	Traes_4DL_879C8557D	TraesCS4D01G220600	NA
Triticum_aestivum	Traes_4DL_9477862E8.2	Traes_4DL_9477862E8	TraesCS4D01G235900	NA
Triticum_aestivum	Traes_4DL_978C600B5.1	Traes_4DL_978C600B5	TraesCS4D01G285100	NA
Triticum_aestivum	Traes_4DL_9A51D1EB2.2	Traes_4DL_9A51D1EB2	TraesCSU01G127300	NA
Triticum_aestivum	Traes_4DL_9DB76B434.1	Traes_4DL_9DB76B434	TraesCS4B01G206800	NA
Triticum_aestivum	Traes_4DL_A13AE4BE6.2	Traes_4DL_A13AE4BE6	TraesCS4D01G345300	NA
Triticum_aestivum	Traes_4DL_A2012EA68.1	Traes_4DL_A2012EA68	TraesCS4D01G225200	NA
Triticum_aestivum	Traes_4DL_A76BE77E4.1	Traes_4DL_A76BE77E4	TraesCS4D01G302700	NA
Triticum_aestivum	Traes_4DL_A9DA4DCF1.2	Traes_4DL_A9DA4DCF1	TraesCSU01G129200	NA
Triticum_aestivum	Traes_4DL_ACF3BE9C5.1	Traes_4DL_ACF3BE9C5	TraesCS4D01G328800	NA
Triticum_aestivum	Traes_4DL_AE039EE10.1	Traes_4DL_AE039EE10	TraesCS4D01G268100	NA
Triticum_aestivum	Traes_4DL_AE5093871.1	Traes_4DL_AE5093871	TraesCS4D01G231900	NA
Triticum_aestivum	Traes_4DL_B29067862.2	Traes_4DL_B29067862	TraesCS4D01G325800	NA
Triticum_aestivum	Traes_4DL_C083C804E.1	Traes_4DL_C083C804E	TraesCS4D01G177000	NA
Triticum_aestivum	Traes_4DL_C2F35966E.2	Traes_4DL_C2F35966E	TraesCS4D01G304500	NA
Triticum_aestivum	Traes_4DL_C77385A0D.2	Traes_4DL_C77385A0D	TraesCS4D01G404300LC	NA
Triticum_aestivum	Traes_4DL_CFA19981D.2	Traes_4DL_CFA19981D	TraesCS4D01G285100	NA
Triticum_aestivum	Traes_4DL_D84567626.1	Traes_4DL_D84567626	TraesCS4D01G176000	NA
Triticum_aestivum	Traes_4DL_DA70DBAFC.1	Traes_4DL_DA70DBAFC	TraesCS4D01G275500	NA
Triticum_aestivum	Traes_4DL_DC6A55EEE.2	Traes_4DL_DC6A55EEE	TraesCSU01G029700	NA
Triticum_aestivum	Traes_4DL_E0847FBC5.1	Traes_4DL_E0847FBC5	TraesCS4D01G354200	NA
Triticum_aestivum	Traes_4DL_E50C77AEC.3	Traes_4DL_E50C77AEC	TraesCS4D01G266400	NA
Triticum_aestivum	Traes_4DL_E6F4A32C9.1	Traes_4DL_E6F4A32C9	TraesCS4D01G322400	NA
Triticum_aestivum	Traes_4DL_EB6D912CB.1	Traes_4DL_EB6D912CB	TraesCS4D01G342000	NA
Triticum_aestivum	Traes_4DL_ECE64510D.1	Traes_4DL_ECE64510D	TraesCS4D01G286600	NA
Triticum_aestivum	Traes_4DL_EE941086E.1	Traes_4DL_EE941086E	TraesCS4D01G239600	NA
Triticum_aestivum	Traes_4DL_F0BE36C9D.1	Traes_4DL_F0BE36C9D	TraesCS4D01G175700	NA
Triticum_aestivum	Traes_4DL_F38ED7FB6.1	Traes_4DL_F38ED7FB6	TraesCS4D01G177700	NA
Triticum_aestivum	Traes_4DL_F512146B2.2	Traes_4DL_F512146B2	TraesCS4D01G223400	NA
Triticum_aestivum	Traes_4DL_F822F371E.2	Traes_4DL_F822F371E	TraesCS4D01G330500	NA
Triticum_aestivum	Traes_4DL_FA07D8414.1	Traes_4DL_FA07D8414	TraesCSU01G127200	NA
Triticum_aestivum	Traes_4DS_01780A949.1	Traes_4DS_01780A949	TraesCS4D01G012800	NA
Triticum_aestivum	Traes_4DS_050789E2A.1	Traes_4DS_050789E2A	TraesCS4D01G048900LC	NA
Triticum_aestivum	Traes_4DS_0521C8ABF.1	Traes_4DS_0521C8ABF	TraesCS4D01G129900	NA
Triticum_aestivum	Traes_4DS_069F2900B.1	Traes_4DS_069F2900B	TraesCS4D01G018700	NA
Triticum_aestivum	Traes_4DS_07F394006.2	Traes_4DS_07F394006	TraesCS4D01G112100	NA
Triticum_aestivum	Traes_4DS_09F1F5173.1	Traes_4DS_09F1F5173	TraesCS4D01G071200	NA
Triticum_aestivum	Traes_4DS_11C3B0459.1	Traes_4DS_11C3B0459	TraesCS4D01G001700	NA
Triticum_aestivum	Traes_4DS_258687ACC.1	Traes_4DS_258687ACC	TraesCS4D01G136000	NA
Triticum_aestivum	Traes_4DS_2B4E99BE4.2	Traes_4DS_2B4E99BE4	TraesCS4D01G136100	NA
Triticum_aestivum	Traes_4DS_2CE9E3235.1	Traes_4DS_2CE9E3235	TraesCS4D01G122000	NA
Triticum_aestivum	Traes_4DS_2E95B3A30.2	Traes_4DS_2E95B3A30	TraesCS4D01G026100	NA
Triticum_aestivum	Traes_4DS_30D830CD9.1	Traes_4DS_30D830CD9	TraesCS4D01G017200	NA
Triticum_aestivum	Traes_4DS_38EA63379.2	Traes_4DS_38EA63379	TraesCS4D01G083200	NA
Triticum_aestivum	Traes_4DS_3BE557D5C.2	Traes_4DS_3BE557D5C	TraesCS4D01G068200	NA
Triticum_aestivum	Traes_4DS_3C9C1DBA1.3	Traes_4DS_3C9C1DBA1	TraesCS4D01G170500LC	NA
Triticum_aestivum	Traes_4DS_4CF7C00FE.1	Traes_4DS_4CF7C00FE	TraesCS4D01G080100	NA
Triticum_aestivum	Traes_4DS_5644BB36D.3	Traes_4DS_5644BB36D	TraesCS4D01G127800	NA
Triticum_aestivum	Traes_4DS_59A46B69A.1	Traes_4DS_59A46B69A	TraesCS4D01G040100	NA
Triticum_aestivum	Traes_4DS_6A9EB40A4.1	Traes_4DS_6A9EB40A4	TraesCS4D01G018700	NA
Triticum_aestivum	Traes_4DS_72ABC3EE5.2	Traes_4DS_72ABC3EE5	TraesCS4D01G078800	NA
Triticum_aestivum	Traes_4DS_7488F4608.1	Traes_4DS_7488F4608	TraesCS4D01G079500	NA
Triticum_aestivum	Traes_4DS_7B0E8D459.2	Traes_4DS_7B0E8D459	TraesCS4D01G051600	NA
Triticum_aestivum	Traes_4DS_7F3D9E4D9.2	Traes_4DS_7F3D9E4D9	TraesCS4D01G056900	NA
Triticum_aestivum	Traes_4DS_82065CB2C.1	Traes_4DS_82065CB2C	TraesCS4D01G136200	NA
Triticum_aestivum	Traes_4DS_8B2168C85.2	Traes_4DS_8B2168C85	TraesCS4D01G058900	NA
Triticum_aestivum	Traes_4DS_9575221BB.3	Traes_4DS_9575221BB	TraesCS4D01G077600	NA
Triticum_aestivum	Traes_4DS_9C2FD9F381.2	Traes_4DS_9C2FD9F381	TraesCS4D01G090500	NA
Triticum_aestivum	Traes_4DS_A5CD70F30.3	Traes_4DS_A5CD70F30	TraesCS4D01G136400	NA
Triticum_aestivum	Traes_4DS_A93EBB9CF.1	Traes_4DS_A93EBB9CF	TraesCS4D01G105100	NA
Triticum_aestivum	Traes_4DS_A980F512E.4	Traes_4DS_A980F512E	TraesCS4D01G039600LC	NA
Triticum_aestivum	Traes_4DS_ADBA6E30A.1	Traes_4DS_ADBA6E30A	TraesCS4D01G040400	NA
Triticum_aestivum	Traes_4DS_AE4107C25.1	Traes_4DS_AE4107C25	TraesCS4D01G110800	NA
Triticum_aestivum	Traes_4DS_AFBE29C20.2	Traes_4DS_AFBE29C20	TraesCS4D01G033700	NA
Triticum_aestivum	Traes_4DS_AFCEDDE67.2	Traes_4DS_AFCEDDE67	TraesCS4D01G015100LC	NA
Triticum_aestivum	Traes_4DS_B98800798.1	Traes_4DS_B98800798	TraesCS4D01G071200	NA
Triticum_aestivum	Traes_4DS_BD48EEAD8.2	Traes_4DS_BD48EEAD8	TraesCS4D01G110200	NA
Triticum_aestivum	Traes_4DS_C7C37A73D.1	Traes_4DS_C7C37A73D	TraesCS4D01G136300	NA
Triticum_aestivum	Traes_4DS_CFC487CE5.2	Traes_4DS_CFC487CE5	TraesCS4D01G014100	NA
Triticum_aestivum	Traes_4DS_D8AFBAC97.2	Traes_4DS_D8AFBAC97	TraesCS4D01G007000	NA
Triticum_aestivum	Traes_4DS_DA077BB06.1	Traes_4DS_DA077BB06	TraesCS4D01G014600	NA
Triticum_aestivum	Traes_4DS_DA83A5E27.1	Traes_4DS_DA83A5E27	TraesCS4D01G094400	NA
Triticum_aestivum	Traes_4DS_DC3C9DC42.2	Traes_4DS_DC3C9DC42	TraesCS4D01G151700	NA
Triticum_aestivum	Traes_4DS_E4442B2FF.1	Traes_4DS_E4442B2FF	TraesCS4D01G018800	NA
Triticum_aestivum	Traes_4DS_ECE3F21FA.1	Traes_4DS_ECE3F21FA	TraesCS4D01G018700	NA
Triticum_aestivum	Traes_4DS_F05CBDEB6.1	Traes_4DS_F05CBDEB6	TraesCS6D01G505100LC	NA
Triticum_aestivum	Traes_4DS_F0A04A0EC.1	Traes_4DS_F0A04A0EC	TraesCS4D01G095700	NA
Triticum_aestivum	Traes_4DS_F3750ABFD.1	Traes_4DS_F3750ABFD	TraesCS4D01G086300	NA
Triticum_aestivum	Traes_4DS_F74D72DF1.1	Traes_4DS_F74D72DF1	TraesCSU01G070700	NA
Triticum_aestivum	Traes_4DS_F8FC0C699.6	Traes_4DS_F8FC0C699	TraesCS4D01G136500	NA
Triticum_aestivum	Traes_4DS_FAFED0328.2	Traes_4DS_FAFED0328	TraesCS4D01G113700LC	NA
Triticum_aestivum	Traes_4DS_FE38A59D0.1	Traes_4DS_FE38A59D0	TraesCS4D01G119700	NA
Triticum_aestivum	Traes_4DS_FE97492F2.1	Traes_4DS_FE97492F2	TraesCS4D01G110900	NA
Triticum_aestivum	Traes_4DS_FEAA10316.1	Traes_4DS_FEAA10316	TraesCS4D01G054000	NA
Triticum_aestivum	Traes_5AL_047ABC9FC.1	Traes_5AL_047ABC9FC	TraesCS5A01G373500	NA
Triticum_aestivum	Traes_5AL_04D3E97F0.1	Traes_5AL_04D3E97F0	TraesCS5A01G440400	NA
Triticum_aestivum	Traes_5AL_06A6F9328.2	Traes_5AL_06A6F9328	TraesCS5A01G395100	NA
Triticum_aestivum	Traes_5AL_09C375647.1	Traes_5AL_09C375647	TraesCS5A01G126600	NA
Triticum_aestivum	Traes_5AL_0C11447DF.2	Traes_5AL_0C11447DF	TraesCS5A01G174200	NA
Triticum_aestivum	Traes_5AL_0CAD19709.1	Traes_5AL_0CAD19709	TraesCS5A01G413200	NA
Triticum_aestivum	Traes_5AL_0D4BDDDCD.1	Traes_5AL_0D4BDDDCD	TraesCS5A01G251400	NA
Triticum_aestivum	Traes_5AL_0DF34352F.2	Traes_5AL_0DF34352F	TraesCS5A01G314900LC	NA
Triticum_aestivum	Traes_5AL_10E85D5B3.1	Traes_5AL_10E85D5B3	TraesCS5A01G135400	NA
Triticum_aestivum	Traes_5AL_16AD8DEEC.1	Traes_5AL_16AD8DEEC	TraesCS5A01G437900	NA
Triticum_aestivum	Traes_5AL_1A7387EDC.1	Traes_5AL_1A7387EDC	TraesCS4D01G437600LC	NA
Triticum_aestivum	Traes_5AL_1EA22121D.1	Traes_5AL_1EA22121D	TraesCS5A01G155900	NA
Triticum_aestivum	Traes_5AL_206C0CE33.2	Traes_5AL_206C0CE33	TraesCS5A01G124200	NA
Triticum_aestivum	Traes_5AL_315285EFC.1	Traes_5AL_315285EFC	TraesCS5A01G349500	NA
Triticum_aestivum	Traes_5AL_315285EFC1.1	Traes_5AL_315285EFC1	TraesCS5A01G349500	NA
Triticum_aestivum	Traes_5AL_3312FD71F.2	Traes_5AL_3312FD71F	TraesCS5A01G665300LC	NA
Triticum_aestivum	Traes_5AL_331CE753D.1	Traes_5AL_331CE753D	TraesCS5A01G533200	NA
Triticum_aestivum	Traes_5AL_373E730BB.1	Traes_5AL_373E730BB	TraesCS5A01G245900	NA
Triticum_aestivum	Traes_5AL_39649C38E.1	Traes_5AL_39649C38E	TraesCS5A01G265600	NA
Triticum_aestivum	Traes_5AL_41B98AAEF.1	Traes_5AL_41B98AAEF	TraesCS5A01G220900	NA
Triticum_aestivum	Traes_5AL_4C72C5BCB.1	Traes_5AL_4C72C5BCB	TraesCS5A01G414000	NA
Triticum_aestivum	Traes_5AL_521868848.2	Traes_5AL_521868848	TraesCS5A01G141500	NA
Triticum_aestivum	Traes_5AL_538EC4C86.1	Traes_5AL_538EC4C86	TraesCS5A01G124600	NA
Triticum_aestivum	Traes_5AL_59A8F0CBD.1	Traes_5AL_59A8F0CBD	TraesCS5A01G353500	NA
Triticum_aestivum	Traes_5AL_637B13721.2	Traes_5AL_637B13721	TraesCS5A01G286700	NA
Triticum_aestivum	Traes_5AL_69590B897.1	Traes_5AL_69590B897	TraesCS5A01G143300	NA
Triticum_aestivum	Traes_5AL_69A969FF4.1	Traes_5AL_69A969FF4	TraesCS5A01G146600	NA
Triticum_aestivum	Traes_5AL_69C653611.1	Traes_5AL_69C653611	TraesCS5A01G485900LC	NA
Triticum_aestivum	Traes_5AL_6F7D1D441.1	Traes_5AL_6F7D1D441	TraesCS5A01G443600	NA
Triticum_aestivum	Traes_5AL_6FDB440FB.1	Traes_5AL_6FDB440FB	TraesCS5A01G146500	NA
Triticum_aestivum	Traes_5AL_7164FEAC3.1	Traes_5AL_7164FEAC3	-	NA
Triticum_aestivum	Traes_5AL_79E6A58E6.1	Traes_5AL_79E6A58E6	TraesCS5A01G237200	NA
Triticum_aestivum	Traes_5AL_7ED9D05C5.1	Traes_5AL_7ED9D05C5	TraesCS5A01G143200	NA
Triticum_aestivum	Traes_5AL_7FFD17EDE.2	Traes_5AL_7FFD17EDE	TraesCS5A01G125900	NA
Triticum_aestivum	Traes_5AL_80CF1975F.1	Traes_5AL_80CF1975F	TraesCS5A01G380100LC	NA
Triticum_aestivum	Traes_5AL_83E515188.2	Traes_5AL_83E515188	TraesCS5A01G409800	NA
Triticum_aestivum	Traes_5AL_85F3BE385.2	Traes_5AL_85F3BE385	TraesCS5A01G420200	NA
Triticum_aestivum	Traes_5AL_886E8DACD.1	Traes_5AL_886E8DACD	TraesCS5A01G325800	NA
Triticum_aestivum	Traes_5AL_9775A72F6.1	Traes_5AL_9775A72F6	TraesCS5A01G658200LC	NA
Triticum_aestivum	Traes_5AL_998CB34C7.1	Traes_5AL_998CB34C7	TraesCS5A01G503300	NA
Triticum_aestivum	Traes_5AL_9AE0ED26A.1	Traes_5AL_9AE0ED26A	TraesCS5A01G481300	NA
Triticum_aestivum	Traes_5AL_9BC38814C.1	Traes_5AL_9BC38814C	TraesCS5A01G460800	NA
Triticum_aestivum	Traes_5AL_9FEA7C044.1	Traes_5AL_9FEA7C044	TraesCS5A01G275900	NA
Triticum_aestivum	Traes_5AL_A3653B781.1	Traes_5AL_A3653B781	TraesCS5A01G381000	NA
Triticum_aestivum	Traes_5AL_B4E8A3115.2	Traes_5AL_B4E8A3115	TraesCS5A01G344100	NA
Triticum_aestivum	Traes_5AL_B65EF5518.3	Traes_5AL_B65EF5518	TraesCS5A01G265700	NA
Triticum_aestivum	Traes_5AL_BF8D0B7C0.1	Traes_5AL_BF8D0B7C0	TraesCS5A01G139000	NA
Triticum_aestivum	Traes_5AL_C1EC942D6.1	Traes_5AL_C1EC942D6	TraesCS5A01G227200	NA
Triticum_aestivum	Traes_5AL_CA424FE08.2	Traes_5AL_CA424FE08	TraesCS5A01G367300LC	NA
Triticum_aestivum	Traes_5AL_CB0F2D278.1	Traes_5AL_CB0F2D278	TraesCS5A01G299400	NA
Triticum_aestivum	Traes_5AL_D369204D3.1	Traes_5AL_D369204D3	TraesCS5A01G237900	NA
Triticum_aestivum	Traes_5AL_D6D568F0E.2	Traes_5AL_D6D568F0E	TraesCS5A01G609300LC	NA
Triticum_aestivum	Traes_5AL_D9A4DFF71.1	Traes_5AL_D9A4DFF71	TraesCS5A01G293600LC	NA
Triticum_aestivum	Traes_5AL_DD30903BD.1	Traes_5AL_DD30903BD	TraesCS5A01G491700	NA
Triticum_aestivum	Traes_5AL_E566BD64E.1	Traes_5AL_E566BD64E	TraesCS5A01G396800	NA
Triticum_aestivum	Traes_5AL_E644A6A0B.1	Traes_5AL_E644A6A0B	TraesCS5A01G156700	NA
Triticum_aestivum	Traes_5AL_EB97D69D7.2	Traes_5AL_EB97D69D7	TraesCS5A01G371500	NA
Triticum_aestivum	Traes_5AL_ED3ADED51.3	Traes_5AL_ED3ADED51	TraesCS5A01G258100	NA
Triticum_aestivum	Traes_5AL_ED57961C7.1	Traes_5AL_ED57961C7	TraesCS5A01G401300	NA
Triticum_aestivum	Traes_5AL_EDF2DD187.1	Traes_5AL_EDF2DD187	TraesCS5A01G533900	NA
Triticum_aestivum	Traes_5AL_F013240B3.1	Traes_5AL_F013240B3	TraesCS5A01G308400	NA
Triticum_aestivum	Traes_5AL_F2A49EB8E.1	Traes_5AL_F2A49EB8E	TraesCS5A01G339600	NA
Triticum_aestivum	Traes_5AL_F35B9FF8E.1	Traes_5AL_F35B9FF8E	TraesCS5A01G228000	NA
Triticum_aestivum	Traes_5AL_F6FD8FEFF.1	Traes_5AL_F6FD8FEFF	TraesCS5A01G441900	NA
Triticum_aestivum	Traes_5AL_F72B730FE.2	Traes_5AL_F72B730FE	TraesCS5A01G292900	NA
Triticum_aestivum	Traes_5AS_0267719D3.1	Traes_5AS_0267719D3	TraesCS5A01G118500	NA
Triticum_aestivum	Traes_5AS_068F5C18A.1	Traes_5AS_068F5C18A	TraesCS5A01G100800LC	NA
Triticum_aestivum	Traes_5AS_0ADC996F5.1	Traes_5AS_0ADC996F5	TraesCS5A01G022100	NA
Triticum_aestivum	Traes_5AS_178725FAF.2	Traes_5AS_178725FAF	TraesCS5A01G043300	NA
Triticum_aestivum	Traes_5AS_1986BD81F.2	Traes_5AS_1986BD81F	TraesCS5A01G124200LC	NA
Triticum_aestivum	Traes_5AS_282747CEF.2	Traes_5AS_282747CEF	TraesCS5A01G053800	NA
Triticum_aestivum	Traes_5AS_2F996234C.1	Traes_5AS_2F996234C	TraesCS5A01G057500	NA
Triticum_aestivum	Traes_5AS_31C2540C0.2	Traes_5AS_31C2540C0	TraesCS5A01G025900	NA
Triticum_aestivum	Traes_5AS_378F353CF.2	Traes_5AS_378F353CF	TraesCS5A01G029900	NA
Triticum_aestivum	Traes_5AS_385093B54.2	Traes_5AS_385093B54	TraesCS5A01G043700	NA
Triticum_aestivum	Traes_5AS_3A85F1C2C.3	Traes_5AS_3A85F1C2C	TraesCS5A01G196900LC	NA
Triticum_aestivum	Traes_5AS_4125EE078.2	Traes_5AS_4125EE078	TraesCS5A01G054200	NA
Triticum_aestivum	Traes_5AS_433D3E526.1	Traes_5AS_433D3E526	TraesCS5A01G059100	NA
Triticum_aestivum	Traes_5AS_4B8974198.2	Traes_5AS_4B8974198	TraesCS5A01G102100	NA
